"Species","dnc_a","adu_alo","adu_fol","adu_alo_b","adu_alo_h","adu_fol_b","adu_fol_h"
"P_lan",0.412793666124344,-2.48865048667883,-0.820280291955747,0.126939360528033,2.75598827789086,0.234938499048193,-1.31430244327025
"P_lan",0.412793666124344,2.28920088527,-0.0777184459905805,1.57687732686664,-1.83636297426391,-0.257948880130621,0.0785260404639412
"P_lan",0.412793666124344,-2.6096529416248,-0.360972976030498,-0.468745675022089,1.58075129060902,0.0287595248072055,-0.563753571278083
"P_lan",0.412793666124344,-1.98255464422092,0.119218383939118,0.832484477953137,2.04777057016063,0.12394360889607,0.053628353448396
"P_lan",0.412793666124344,-0.350730522425522,-0.0810959778372483,0.277473271894332,-0.199395763949937,0.111666083718395,-0.242874764707928
"P_lan",0.412793666124344,-0.665518519970435,0.140694132794698,1.70554070916699,0.56284008466495,0.236533462209378,-0.0925152714374099
"P_lan",0.412793666124344,0.822194258089764,-0.0838456488329666,0.185441626778431,-0.603703276350935,0.200005744824814,-0.363531618999359
"P_lan",0.412793666124344,-0.425003113065989,-0.00857802688756482,1.94808562693207,0.7206538549139,-0.236550123182375,0.244531436990097
"P_lan",0.412793666124344,1.95044798410137,0.926580378871055,1.28907751377014,-1.23730867906848,0.633426605565677,0.563551766743407
"P_lan",0.412793666124344,0.799689950683817,0.419949599059643,-0.140241476272497,-0.433045973055149,0.789112376530446,-0.357302631890079
"P_lan",0.412793666124344,-0.0459771246832496,1.25922182212099,-0.0526920734347325,-0.085824676315738,0.6348639073124,1.05808822320669
"P_lan",0.412793666124344,1.95668794365093,1.21497109367145,0.593980514980169,-1.80542261809863,0.329364944192476,1.44800264851418
"P_lan",0.412793666124344,-0.940252962767241,0.64108677263099,-0.88482534093616,0.664011510768715,1.01344187665283,-0.186785416334068
"P_lan",0.412793666124344,-1.02884899595246,1.62081766724981,1.43898465759807,-0.186784304243409,1.08438535305498,1.38994519177868
"P_lan",0.412793666124344,-0.820183014397131,1.19640003527357,1.47011133311051,0.987681534810083,0.600794453130556,1.07457179701011
"P_lan",0.412793666124344,1.00271706144878,0.837791784947697,0.318018268495408,-1.10156237157595,0.49733837217146,0.596614949519951
"P_lan",0.412793666124344,-0.846790909804004,0.324455891075435,1.38301362102783,0.759829397168875,0.577183104918896,-0.131118696049384
"P_lan",0.412793666124344,2.53118022924082,1.4286093954753,-1.11646553331715,-2.38852477277113,0.479070408329639,1.56152574565272
"P_lan",0.412793666124344,5.15778865935176,-1.68630571314151,0.940642854643507,-3.95613122500587,-3.20840964074641,0.567206804120933
"P_lan",0.412793666124344,2.26576255679459,0.931714596567099,0.572142256934002,-1.76051250012035,0.578640765316196,0.628066570243008
"P_lan",0.412793666124344,-1.26842040898735,1.51330321569864,1.49070082348982,1.12930706264865,1.01666725300719,1.0276366737616
"P_lan",0.412793666124344,-1.21534415547874,1.48738309273314,0.796112573901166,0.695758657103981,0.999176621556731,1.05175658954301
"P_lan",0.412793666124344,-0.436628711746299,1.35588605707959,0.504309506725784,0.796368744692993,0.482550238418791,1.43652844202629
"P_lan",0.412793666124344,-2.82054773434621,1.6767618776898,0.94927524662558,2.89517162189985,1.34411728079361,1.09048528274187
"P_lan",0.412793666124344,-0.406284371455216,1.50097271329228,1.51927382309958,0.160547703552017,0.97733478396547,1.13034700475094
"P_lan",0.412793666124344,-0.131519029043763,1.34012981857286,0.275029294956797,-0.338516117877046,1.07059940915162,0.825263871530992
"P_lan",0.412793666124344,-1.08951483162456,1.94857362289135,0.539532123069867,1.70912149984346,1.38960809048877,1.39027842561855
"P_lan",0.412793666124344,-1.58256069553427,1.10513357138502,0.473678503882126,1.76392566810747,1.15751742846528,0.345960701918421
"P_lan",0.412793666124344,-1.54306698668343,1.63156493359329,0.480983862285666,1.00945838806503,1.49119617621204,0.787973397416048
"P_lan",0.412793666124344,-1.68787139121327,1.07005345584247,-0.479690248573456,1.1663800207251,1.14171231687074,0.319253440522119
"P_lan",0.412793666124344,-1.95796797937908,2.30507224521409,-0.506053014580906,1.21328844390833,1.19168185568302,2.03353873780085
"P_lan",0.412793666124344,-1.69414747082116,2.58702902090975,1.86857137113091,1.55298024369545,2.03035156067482,1.55550823021863
"P_lan",0.412793666124344,0.540849288272638,2.49967764221024,1.40130276143533,-0.252857682244399,1.47570182656133,2.03529612538643
"P_lan",0.412793666124344,-1.95986901757926,2.80202098692525,-1.25786326028599,0.931379147299228,1.31642107457792,2.72039623733524
"P_lan",0.412793666124344,-0.671088555929323,2.31113399308791,0.900191255634379,0.244446095117905,1.75698892699151,1.50033555571277
"P_lan",0.412793666124344,1.04246794500077,3.40315091607931,2.17114900035376,-0.365850613612308,2.23724297179646,2.59916747565898
"P_lan",0.412793666124344,-1.25012973524933,2.59334745297299,0.894003904966471,0.401759305868981,2.06011213844938,1.57654914781522
"P_lan",0.412793666124344,1.90380614120141,3.39122300284729,0.931408722220725,-2.26232633519173,2.39736850592039,2.31560944226479
"P_lan",0.412793666124344,-1.05539018307135,3.33541798135199,0.225546725140018,0.891627895928386,2.31577117608283,2.3481016389651
"P_lan",0.412793666124344,-0.183558898771825,3.76170435613106,1.14906248252404,0.0820844712724022,2.56621599897677,2.72637748224471
"P_lan",0.412793666124344,1.44514201556908,3.03974097482946,1.52131492346566,-1.88448906080085,1.74781935981227,2.50711821998962
"P_lan",0.412793666124344,0.680186357701515,2.9395903639551,1.42385438880886,-0.470673954472325,2.26729490971378,1.88483991997924
"P_lan",0.412793666124344,-0.0420894846928265,3.92404760927403,1.72570557715747,-0.0433361860473308,2.46866482287174,3.11158583763993
"P_lan",0.412793666124344,0.267284838508793,3.94068144451959,1.99010992010845,-0.0569027185079596,2.46707132952657,3.11158583763993
"P_lan",0.412793666124344,-1.85612846131556,3.73850054233626,1.16646773783106,0.908817538944708,2.93922296911637,2.32209525310551
"P_lan",0.412793666124344,0.550295696891869,3.4718454039169,0.56277409438323,-0.83411834156923,2.45848640927176,2.35893695083408
"P_lan",0.412793666124344,0.447365539882018,3.60147337751578,0.995713432823358,-0.254622510742355,2.76563180270959,2.32111816950977
"P_lan",0.412793666124344,0.526409753707616,4.19308864499664,1.49627169640358,-0.768109919317749,2.88327252974619,3.00979610121144
"P_lan",0.412793666124344,0.25236413675113,4.14485164348405,-0.236466507947903,-0.955479017024069,3.16723669055055,2.59223303950179
"P_lan",0.412793666124344,-0.586851312958546,4.2403992023071,0.659767296448437,0.153920580544592,3.01929594769733,2.99652329965227
"P_lan",0.412793666124344,0.0231120256793548,4.3806159999714,0.30647601257734,-0.490688938761469,3.18817106692496,2.93452709597268
"P_lan",0.412793666124344,0.0572543052479564,5.68432510969984,-0.513525257282416,-1.13831309586723,4.17749337386417,3.82755335017295
"P_lan",0.305356293916702,-0.743570657002315,2.44297692504795,1.10794265767869,1.21611984550949,1.99103061947107,1.42521524914522
"P_lan",0.3056261241436,0.673129007960278,-3.14125817900581,0.391495866167342,-0.578295987521856,-1.89215481753082,-2.46105787145785
"P_lan",0.3056261241436,-3.41487199400708,2.05885298472291,-1.10252945616948,2.5212509363985,1.43080419120149,1.54009684081958
"P_lan",0.853019714355469,0.155425256222724,-1.28670762616832,0.74053165354581,0.648793422927307,-0.938540280400261,-0.871836706679118
"P_lan",0.359306365251541,0.39632208355148,-2.96252066816935,-0.410083725292684,-0.0865638823044791,-2.43488772854139,-1.71180804578116
"P_lan",0.331130236387253,2.48615336243569,-0.352490855449674,-0.120895416063422,-2.29611342325057,-0.0494835149397538,-0.418712891085984
"P_lan",0.505800902843475,0.000395350902697027,-0.109824909529731,1.30522695455059,0.0872122427913771,0.243500147787764,-0.355946592183937
"P_lan",0.314442992210388,1.71685007963738,-2.20884829819911,-0.0609583267104304,-1.60601774227337,-1.57251521382884,-1.49857876147334
"P_lan",0.674835383892059,1.61346224836689,0.594603373177263,-0.510207208362159,-2.11444628315216,0.222553328801341,0.728008796817209
"P_lan",0.647459626197815,-0.511182127281745,-2.7805231391257,1.18313894936504,0.781093924804112,-1.53178233808923,-2.32627239554793
"P_lan",0.742444515228271,0.747566283397582,-0.303948495631665,0.752096413176762,-1.5980628237949,0.267764165060342,-0.774604435136377
"P_lan",0.000747542188037187,0.950862862974105,-2.1399938000663,-0.247153140550037,-0.226183947732628,-1.8279900158827,-1.21953997726947
"P_lan",0.565436780452728,2.95001610688775,0.0775772365954953,-0.000472209594083672,-2.19218521837585,-0.179971944090016,0.337337625517763
"P_nas",0.282068938016891,-2.36653015469029,-1.93924468686718,0.715700269101374,2.40090747587418,-0.863551791575601,-1.8719502437292
"P_nas",0.333175450563431,0.592911488846572,-3.1130032053926,0.723998877366657,0.0912561605366278,-2.3343041833761,-2.06633783038056
"P_nas",0.247442826628685,-4.38154010548424,3.81040880133557,-0.663085392864898,3.46437633088583,3.20856322765666,2.21237205992779
"P_nas",0.11694809794426,-0.34237790254038,-2.64580636050793,-0.951057847385549,0.415535875673669,-1.87183253690545,-1.91127701164889
"P_nas",0.11694809794426,-7.05429629674346,-2.12297187354701,-4.4697084229416,6.42038695605044,-1.87057994235999,-1.10527896616714
"P_nas",0.11694809794426,-0.629493278323463,-2.60087519431553,-2.31652707664665,0.261111247764664,-1.64713260247323,-2.0367424766253
"P_nas",0.11694809794426,2.32274619812764,-0.527304697024166,-0.255343478550223,-2.23435777045672,-0.361408865784712,-0.405904136662914
"P_nas",0.11694809794426,1.57035767793204,2.30952493071989,2.15806703341291,-1.23171746747755,1.9994869800301,1.2820662734764
"P_nas",0.396265149116516,-2.67188697209047,2.54246792825943,-1.41287187908819,1.69388424383151,2.29064009113744,1.34832340472345
"P_nas",0.534731328487396,-0.388568217683241,-3.41219831933905,-0.900453937516037,0.750141125946057,-2.50124876006942,-2.26705219089452
"P_nas",0.307618647813797,-2.93522894575928,1.4889592627818,0.789542899115205,3.11092838014871,1.64443197350507,0.556944260354842
"P_nas",0.149073764681816,-1.27867088894276,-1.37844750436363,-2.87930828927446,1.66862237247254,-0.45054895665175,-1.47934029226047
"P_nas",0.149073764681816,1.68540417959488,-0.907965003868529,-0.287832041474494,-0.875317904847402,-0.339569627281866,-0.967550401285061
"P_nas",0.149073764681816,-0.777331052924277,-0.780749533901512,-1.71674570796717,1.21172045096614,-0.0542383998378174,-1.04238426831647
"P_nas",0.149073764681816,-5.43381773528648,1.78698934716568,-1.63033366023813,4.78194491909716,2.1135023228816,0.415692307513586
"P_nas",0.531475603580475,-5.46019410738129,-1.04606096359615,-0.739810779518414,5.45717073294383,-0.539206394552079,-0.816115800765937
"P_nas",0.531475603580475,-2.46522945788952,2.21313789490454,-0.256170238284782,1.59077222015407,2.06958960446689,1.08720196859096
"P_nas",0.241367623209953,-2.99850511680119,1.92795220269931,1.40898534882255,2.7459149148335,2.50441282489712,0.202159888574318
"P_nas",0.465397208929062,-4.43315324578443,-2.39391130183196,-0.105055811569499,4.4446477531741,-1.10930738975132,-2.15299488373549
"P_nas",0.465397208929062,-2.11827226432096,-2.01002648030878,-1.18677692163402,1.68798682335863,-1.39355143887501,-1.41292915384868
"P_nas",0.465397208929062,-0.714903086300313,-2.29945455501661,-2.55815096522695,0.566126771077744,-1.73995441437143,-1.47040104475452
"P_nas",0.465397208929062,0.559753804013675,0.156941612264297,-0.274812421823091,-0.601115290610209,0.417023946429849,-0.233585075978893
"P_nas",0.465397208929062,-5.75790639267619,0.914886887313923,0.240939424074557,3.231009373738,1.75584340451854,-0.379806861259447
"P_nas",0.465397208929062,-2.38798662115412,0.634266454229188,0.462019838304619,2.79583954326988,1.16541794207543,-0.308551095100272
"P_nas",0.465397208929062,-1.88037260501924,2.04873830234192,0.166226793004645,1.90851877824064,1.61608847066296,1.31763957045779
"P_nas",0.0464126020669937,-9.7276298588514,-2.54190880360024,-6.93251995960805,7.04930558105482,-1.47990035665217,-2.04203704230197
"P_nas",0.583967328071594,-4.41256469181147,-0.0335292389414578,-1.40344238690307,3.50880828757716,1.11535486952788,-1.14137907212286
"P_nas",0.263256728649139,-4.4805991139884,-1.85982387724485,-1.79723878901325,4.93471741028476,-0.393905622581751,-2.18849191675195
"P_nas",0.424409151077271,-3.3998522883732,3.27955680405907,-2.19492053252629,2.37129489711787,2.93505565153733,1.70570701164868
"P_nas",0.424409151077271,-3.48646472352294,-3.14169399852737,0.222042396771574,3.0421576129521,-1.17572239737924,-3.31026471839834
"P_nas",0.424409151077271,-1.22363455571502,-1.42979179205193,-1.73921385086894,1.0742458736044,-0.502333216010304,-1.53539736169506
"P_nas",0.424409151077271,-2.55393184669555,4.12770362253461,0.0583681312208257,2.27839675905873,2.93275096713012,2.90157551152672
"P_nas",0.148225829005241,-3.69383601368139,2.16534213532302,-0.859221353320411,2.73300603694155,2.06943008158825,0.990598476940644
"P_nas",0.00181734724901617,-0.413640214457626,-1.50420586405355,-0.779049156091976,0.69390387372373,-1.41035879618074,-0.706560180445253
"P_nas",0.00181734724901617,-0.0722524823547717,-1.68496134464559,-1.54803306924259,0.930935775702761,-0.862374956614954,-1.52816871042405
"P_nas",0.00248661846853793,-4.34932320262489,-2.45190054427789,-1.34112259548413,3.64413674009946,-0.734622752502696,-2.76541142692055
"P_nas",0.000151189538883045,-0.682082317392772,-0.812771142560576,-2.07371824995006,0.840365967868088,0.0419010630176372,-1.23173763507632
"P_oph",0.0100718168541789,1.93762767444312,-3.91290766550184,-0.913837803911563,-1.65982917275584,-2.80576049600346,-2.72901780261192
"P_oph",0.556865334510803,3.19078840548847,0.96752157708105,0.802811693628309,-2.47927059714398,0.378021282885096,0.966994317366459
"P_oph",0.338061630725861,2.22433548252062,1.06231871802011,0.589528120440945,-1.73111749428274,0.38601542950051,1.17321072501777
"P_oph",0.0352092310786247,2.44146485607947,-0.46622863995528,-0.782729944629027,-2.00939300774362,-0.558849720912195,-0.122058097521752
"P_oph",0.019294697791338,3.35702871796316,3.85268167655571,-1.61767931727717,-3.3435298329464,2.56095580888467,2.83847640157801
"P_oph",5.44690337846987e-05,4.67554015883559,-3.27057055314524,-0.033708045394172,-3.52896619858369,-3.49613062416499,-1.10604121822537
"P_oph",5.44690337846987e-05,3.12156297465965,-2.68075186151029,1.22559226121882,-1.69229068154294,-2.57041025095752,-1.19834796392924
"P_oph",0.764466881752014,1.53832824904632,0.780372597099233,0.568914590166507,-1.24219991624479,0.233397877878858,0.990369970401809
"P_oph",0.480768889188766,5.42956151533448,3.39610073726198,1.44234183075026,-4.17839799585492,1.82830937908484,3.08708931463789
"P_oph",0.408947765827179,1.01578779651606,-3.22521551819473,-0.136092445336449,0.0542517934083611,-2.77879149282519,-1.8320130467225
"P_oph",0.181562215089798,3.14036826775706,-1.41241333744525,-0.0431170441119211,-2.67468658503117,-1.05348756261193,-0.954810895874705
"P_oph",0.181562215089798,0.917149184488054,-0.846980913169496,-0.897749613148437,-1.49678873217841,-0.147707930202007,-1.06190937223437
"P_oph",0.145928531885147,2.70238255469786,2.78948123110479,1.01837569333002,-2.19361467299431,1.72324606757154,2.27594360161823
"P_oph",8.96785422810353e-06,1.99242053820971,6.25481852883801,0.0172403008421102,-2.48961744597104,4.05377186283826,4.80264471925399
"P_oph",0.000324921100400388,2.66559203693181,2.50306937972158,-1.97204866260008,-2.42332467433416,0.992190752242991,2.58817368596381
"P_oph",0.000153020329889841,2.47091093843682,-0.219566906819392,-0.582400909059804,-1.70681319295342,-1.16937467770224,0.894512260999409
"P_oph",0.000153020329889841,2.13654294044616,4.02139153112251,-1.34130167646947,-3.1211497181823,2.1795203670715,3.61243567985986
"P_oph",0.000185737735591829,3.63894277843059,-0.126055267739621,0.13103360450039,-2.97135231155792,-0.909941908380704,0.794132193011816
"P_oph",0.000185737735591829,4.22881886614422,0.0411037742882308,0.979464917050952,-2.58589850473758,-0.163372191716678,0.166144046159905
"P_yuc",0.7178013920784,0.763073059508927,-0.373676855162119,-0.932288516440279,0.0656064681093625,-0.871512730978486,0.369204863426714
"P_yuc",0.4099180996418,0.823933162352219,-1.70382274625382,-3.20891650996337,-0.723223366398389,-1.64250565608035,-0.827744890565864
"P_yuc",0.4099180996418,1.48957730647773,-0.336365615149008,-2.2712470522843,-1.01703796705946,-1.16894389762313,0.73147675923691
"P_yuc",0.4099180996418,-0.37983834039896,-0.816683855595939,0.404836387386816,1.22849340306707,-0.612230013474412,-0.457720620434819
"P_yuc",0.4099180996418,1.16491511905226,1.52600202625491,0.528928895195298,-0.923416136148474,1.25300354633673,0.913578103772158
"P_yuc",0.234214335680008,2.15578680914631,-0.835810656500854,-1.71872075914918,-1.58940176600893,-0.875493022720883,-0.287457025392143
"P_yuc",0.234214335680008,2.81927190103518,0.375998115753863,-0.782088978900814,-1.90452030719092,-0.166989579122304,0.681244226405106
"P_yuc",0.234214335680008,0.491409681840429,2.99626833916095,-1.72453133375783,-1.90202028673072,1.81048454991961,2.47204181959377
"P_yuc",0.234214335680008,1.42219204775199,2.63836869832235,-0.177935709004758,-1.67070719195971,1.66626288737735,2.10537449445912
"P_yuc",0.148292064666748,3.6191319985699,0.301621790422788,0.561273478160424,-3.30916007249296,-0.0159667452831455,0.384485918501258
"P_yuc",0.485442578792572,-1.89451213672689,1.0949977051047,-0.974622071627454,1.6455191056214,0.962764209311388,0.612486477373267
"P_yuc",0.485442578792572,0.841140136733652,2.72970716422643,0.799849459674079,-0.902506451044554,2.03232949948076,1.82053421707169
"P_yuc",1.79016092261008e-06,0.16827399498948,-0.870937258802491,-3.00586583324275,-0.422210280390783,-0.406185582746655,-0.850428324639448
